latitude,longitude,time,pressure,temperature,salinity
-41.851,23.967,2019-02-10 20:02:23.002148608,4.5,13.527,34.513
-41.851,23.967,2019-02-10 20:02:23.002148608,9.7,13.959,34.653
-41.851,23.967,2019-02-10 20:02:23.002148608,16.5,14.135,34.715
-41.851,23.967,2019-02-10 20:02:23.002148608,23.6,14.31,34.785
-41.851,23.967,2019-02-10 20:02:23.002148608,30.4,14.783,34.979
-41.851,23.967,2019-02-10 20:02:23.002148608,37.6,14.559,34.959
-41.851,23.967,2019-02-10 20:02:23.002148608,44.3,14.428,34.95
-41.851,23.967,2019-02-10 20:02:23.002148608,51.8,13.944,34.919
-41.851,23.967,2019-02-10 20:02:23.002148608,58.7,13.091,34.777
-41.851,23.967,2019-02-10 20:02:23.002148608,66.5,12.947,34.78
-41.851,23.967,2019-02-10 20:02:23.002148608,74.9,12.772,34.8
-41.851,23.967,2019-02-10 20:02:23.002148608,82.2,12.529,34.817
-41.851,23.967,2019-02-10 20:02:23.002148608,90.4,12.191,34.831
-41.851,23.967,2019-02-10 20:02:23.002148608,98.3,11.898,34.907
-41.851,23.967,2019-02-10 20:02:23.002148608,106.6,11.891,34.92
-41.851,23.967,2019-02-10 20:02:23.002148608,114.1,12.054,34.966
-41.851,23.967,2019-02-10 20:02:23.002148608,122.5,12.137,35.003
-41.851,23.967,2019-02-10 20:02:23.002148608,130.0,11.58,34.905
-41.851,23.967,2019-02-10 20:02:23.002148608,138.5,11.442,34.891
-41.851,23.967,2019-02-10 20:02:23.002148608,146.3,11.291,34.866
-41.851,23.967,2019-02-10 20:02:23.002148608,154.0,11.114,34.849
-41.851,23.967,2019-02-10 20:02:23.002148608,162.0,11.043,34.837
-41.851,23.967,2019-02-10 20:02:23.002148608,170.0,10.869,34.809
-41.851,23.967,2019-02-10 20:02:23.002148608,179.8,10.504,34.751
-41.851,23.967,2019-02-10 20:02:23.002148608,189.4,10.401,34.734
-41.851,23.967,2019-02-10 20:02:23.002148608,199.2,10.236,34.712
-41.851,23.967,2019-02-10 20:02:23.002148608,209.1,10.255,34.737
-41.851,23.967,2019-02-10 20:02:23.002148608,220.3,10.171,34.734
-41.851,23.967,2019-02-10 20:02:23.002148608,231.7,10.441,34.82
-41.851,23.967,2019-02-10 20:02:23.002148608,243.4,10.376,34.822
-41.851,23.967,2019-02-10 20:02:23.002148608,255.0,10.277,34.813
-41.851,23.967,2019-02-10 20:02:23.002148608,269.0,10.031,34.798
-41.851,23.967,2019-02-10 20:02:23.002148608,283.2,9.901,34.784
-41.851,23.967,2019-02-10 20:02:23.002148608,297.5,9.821,34.775
-41.851,23.967,2019-02-10 20:02:23.002148608,312.6,9.483,34.731
-41.851,23.967,2019-02-10 20:02:23.002148608,329.3,9.218,34.701
-41.851,23.967,2019-02-10 20:02:23.002148608,346.5,9.039,34.686
-41.851,23.967,2019-02-10 20:02:23.002148608,363.2,8.694,34.653
-41.851,23.967,2019-02-10 20:02:23.002148608,382.7,8.523,34.637
-41.851,23.967,2019-02-10 20:02:23.002148608,402.0,8.397,34.625
-41.851,23.967,2019-02-10 20:02:23.002148608,422.4,7.89,34.569
-41.851,23.967,2019-02-10 20:02:23.002148608,444.9,7.611,34.545
-41.851,23.967,2019-02-10 20:02:23.002148608,467.8,7.279,34.527
-41.851,23.967,2019-02-10 20:02:23.002148608,491.4,6.967,34.506
-41.851,23.967,2019-02-10 20:02:23.002148608,516.6,6.236,34.407
-41.851,23.967,2019-02-10 20:02:23.002148608,543.7,5.703,34.364
-41.851,23.967,2019-02-10 20:02:23.002148608,571.8,5.492,34.363
-41.851,23.967,2019-02-10 20:02:23.002148608,600.6,5.199,34.344
-41.851,23.967,2019-02-10 20:02:23.002148608,631.3,4.959,34.335
-41.851,23.967,2019-02-10 20:02:23.002148608,664.6,4.859,34.347
-41.851,23.967,2019-02-10 20:02:23.002148608,698.9,4.897,34.392
-41.851,23.967,2019-02-10 20:02:23.002148608,734.4,4.653,34.395
-41.851,23.967,2019-02-10 20:02:23.002148608,771.7,4.394,34.395
-41.851,23.967,2019-02-10 20:02:23.002148608,811.8,4.165,34.41
-41.851,23.967,2019-02-10 20:02:23.002148608,853.7,4.055,34.441
-41.851,23.967,2019-02-10 20:02:23.002148608,898.0,3.983,34.473
-41.851,23.967,2019-02-10 20:02:23.002148608,943.6,3.809,34.487
-41.851,23.967,2019-02-10 20:02:23.002148608,991.7,3.676,34.508
-41.851,23.967,2019-02-10 20:02:23.002148608,1042.8,3.426,34.506
-41.851,23.967,2019-02-10 20:02:23.002148608,1096.9,3.462,34.548
-41.851,23.967,2019-02-10 20:02:23.002148608,1153.1,3.321,34.577
-41.851,23.967,2019-02-10 20:02:23.002148608,1211.5,3.193,34.593
-41.851,23.967,2019-02-10 20:02:23.002148608,1273.4,3.042,34.613
-41.851,23.967,2019-02-10 20:02:23.002148608,1339.7,2.961,34.642
-41.851,23.967,2019-02-10 20:02:23.002148608,1407.7,2.901,34.671
-41.851,23.967,2019-02-10 20:02:23.002148608,1480.5,2.859,34.702
-41.851,23.967,2019-02-10 20:02:23.002148608,1556.8,2.829,34.727
-41.851,23.967,2019-02-10 20:02:23.002148608,1636.0,2.784,34.75
-41.851,23.967,2019-02-10 20:02:23.002148608,1719.6,2.785,34.773
-41.851,23.967,2019-02-10 20:02:23.002148608,1808.5,2.732,34.789
-41.851,23.967,2019-02-10 20:02:23.002148608,1900.8,2.703,34.806
-41.851,23.967,2019-02-10 20:02:23.002148608,1962.7,2.668,34.815
-42.076,23.367,2019-02-21 13:17:03.001419520,4.8999996,15.022,34.845
-42.076,23.367,2019-02-21 13:17:03.001419520,10.4,15.022,34.845
-42.076,23.367,2019-02-21 13:17:03.001419520,17.0,14.884,34.817
-42.076,23.367,2019-02-21 13:17:03.001419520,23.900002,14.185,34.656
-42.076,23.367,2019-02-21 13:17:03.001419520,30.7,13.9,34.731
-42.076,23.367,2019-02-21 13:17:03.001419520,38.100002,13.731,34.818
-42.076,23.367,2019-02-21 13:17:03.001419520,44.8,13.376,34.828
-42.076,23.367,2019-02-21 13:17:03.001419520,51.7,13.281,34.821
-42.076,23.367,2019-02-21 13:17:03.001419520,58.9,13.333,34.907
-42.076,23.367,2019-02-21 13:17:03.001419520,67.1,13.042,34.865
-42.076,23.367,2019-02-21 13:17:03.001419520,74.6,12.798,34.839
-42.076,23.367,2019-02-21 13:17:03.001419520,82.399994,12.741,34.904
-42.076,23.367,2019-02-21 13:17:03.001419520,90.6,12.525,34.876
-42.076,23.367,2019-02-21 13:17:03.001419520,98.899994,11.978,34.824
-42.076,23.367,2019-02-21 13:17:03.001419520,106.6,11.872,34.889
-42.076,23.367,2019-02-21 13:17:03.001419520,114.6,11.957,34.959
-42.076,23.367,2019-02-21 13:17:03.001419520,122.799995,11.84,34.942
-42.076,23.367,2019-02-21 13:17:03.001419520,130.9,11.552,34.899
-42.076,23.367,2019-02-21 13:17:03.001419520,138.4,11.421,34.878
-42.076,23.367,2019-02-21 13:17:03.001419520,147.09999,11.459,34.902
-42.076,23.367,2019-02-21 13:17:03.001419520,154.5,11.316,34.879
-42.076,23.367,2019-02-21 13:17:03.001419520,162.7,11.149,34.858
-42.076,23.367,2019-02-21 13:17:03.001419520,170.2,11.021,34.836
-42.076,23.367,2019-02-21 13:17:03.001419520,179.4,10.876,34.815
-42.076,23.367,2019-02-21 13:17:03.001419520,189.7,10.657,34.784
-42.076,23.367,2019-02-21 13:17:03.001419520,200.0,10.526,34.767
-42.076,23.367,2019-02-21 13:17:03.001419520,210.0,10.421,34.759
-42.076,23.367,2019-02-21 13:17:03.001419520,221.0,10.298,34.746
-42.076,23.367,2019-02-21 13:17:03.001419520,232.0,10.245,34.743
-42.076,23.367,2019-02-21 13:17:03.001419520,244.09999,10.173,34.75
-42.076,23.367,2019-02-21 13:17:03.001419520,255.3,9.968,34.718
-42.076,23.367,2019-02-21 13:17:03.001419520,269.7,9.809,34.712
-42.076,23.367,2019-02-21 13:17:03.001419520,283.30002,9.727,34.712
-42.076,23.367,2019-02-21 13:17:03.001419520,297.90002,9.514,34.692
-42.076,23.367,2019-02-21 13:17:03.001419520,312.30002,9.345,34.679
-42.076,23.367,2019-02-21 13:17:03.001419520,329.1,9.18,34.663
-42.076,23.367,2019-02-21 13:17:03.001419520,346.90002,8.927,34.642
-42.076,23.367,2019-02-21 13:17:03.001419520,363.90002,8.769,34.628
-42.076,23.367,2019-02-21 13:17:03.001419520,382.7,8.375,34.589
-42.076,23.367,2019-02-21 13:17:03.001419520,402.90002,8.044,34.562
-42.076,23.367,2019-02-21 13:17:03.001419520,422.7,7.79,34.543
-42.076,23.367,2019-02-21 13:17:03.001419520,444.80002,7.17,34.471
-42.076,23.367,2019-02-21 13:17:03.001419520,467.90002,6.521,34.401
-42.076,23.367,2019-02-21 13:17:03.001419520,491.6,6.333,34.388
-42.076,23.367,2019-02-21 13:17:03.001419520,516.60004,6.169,34.376
-42.076,23.367,2019-02-21 13:17:03.001419520,543.8,5.594,34.3
-42.076,23.367,2019-02-21 13:17:03.001419520,571.7,4.94,34.223
-42.076,23.367,2019-02-21 13:17:03.001419520,601.10004,4.623,34.196
-42.076,23.367,2019-02-21 13:17:03.001419520,632.2,4.95,34.287
-42.076,23.367,2019-02-21 13:17:03.001419520,665.10004,4.75,34.299
-42.076,23.367,2019-02-21 13:17:03.001419520,698.8,4.774,34.343
-42.076,23.367,2019-02-21 13:17:03.001419520,734.7,4.551,34.345
-42.076,23.367,2019-02-21 13:17:03.001419520,771.60004,4.415,34.357
-42.076,23.367,2019-02-21 13:17:03.001419520,812.3,4.356,34.394
-42.076,23.367,2019-02-21 13:17:03.001419520,853.9,4.1,34.383
-42.076,23.367,2019-02-21 13:17:03.001419520,898.10004,4.128,34.422
-42.076,23.367,2019-02-21 13:17:03.001419520,944.0,3.874,34.438
-42.076,23.367,2019-02-21 13:17:03.001419520,992.0,3.678,34.461
-42.076,23.367,2019-02-21 13:17:03.001419520,1043.0,3.441,34.476
-42.076,23.367,2019-02-21 13:17:03.001419520,1096.8999,3.384,34.511
-42.076,23.367,2019-02-21 13:17:03.001419520,1153.2,3.346,34.55
-42.076,23.367,2019-02-21 13:17:03.001419520,1212.1,3.227,34.574
-42.076,23.367,2019-02-21 13:17:03.001419520,1274.1,3.091,34.602
-42.076,23.367,2019-02-21 13:17:03.001419520,1339.7999,2.988,34.633
-42.076,23.367,2019-02-21 13:17:03.001419520,1408.2,2.917,34.664
-42.076,23.367,2019-02-21 13:17:03.001419520,1481.0,2.875,34.687
-42.076,23.367,2019-02-21 13:17:03.001419520,1556.6,2.837,34.712
-42.076,23.367,2019-02-21 13:17:03.001419520,1636.2,2.814,34.738
-42.076,23.367,2019-02-21 13:17:03.001419520,1720.2,2.797,34.762
-42.076,23.367,2019-02-21 13:17:03.001419520,1808.8999,2.754,34.78
-42.076,23.367,2019-02-21 13:17:03.001419520,1901.0,2.712,34.803
-42.076,23.367,2019-02-21 13:17:03.001419520,1966.5,2.687,34.812
-8.874,99.01,2019-02-19 17:52:09.001899264,4.5,29.311,34.216
-8.874,99.01,2019-02-19 17:52:09.001899264,10.2,29.313,34.214
-8.874,99.01,2019-02-19 17:52:09.001899264,17.1,29.306,34.216
-8.874,99.01,2019-02-19 17:52:09.001899264,24.2,29.07,34.262
-8.874,99.01,2019-02-19 17:52:09.001899264,31.400002,28.785,34.307
-8.874,99.01,2019-02-19 17:52:09.001899264,38.2,28.559,34.312
-8.874,99.01,2019-02-19 17:52:09.001899264,45.3,28.038,34.319
-8.874,99.01,2019-02-19 17:52:09.001899264,52.4,27.099,34.33
-8.874,99.01,2019-02-19 17:52:09.001899264,59.4,25.604,34.372
-8.874,99.01,2019-02-19 17:52:09.001899264,67.299995,25.183,34.417
-8.874,99.01,2019-02-19 17:52:09.001899264,75.299995,24.0,34.474
-8.874,99.01,2019-02-19 17:52:09.001899264,83.399994,23.705,34.58
-8.874,99.01,2019-02-19 17:52:09.001899264,91.5,22.292,34.453
-8.874,99.01,2019-02-19 17:52:09.001899264,99.0,21.334,34.483
-8.874,99.01,2019-02-19 17:52:09.001899264,107.299995,20.341,34.583
-8.874,99.01,2019-02-19 17:52:09.001899264,115.0,19.177,34.608
-8.874,99.01,2019-02-19 17:52:09.001899264,123.0,18.514,34.656
-8.874,99.01,2019-02-19 17:52:09.001899264,131.3,17.769,34.623
-8.874,99.01,2019-02-19 17:52:09.001899264,139.09999,16.294,34.58
-8.874,99.01,2019-02-19 17:52:09.001899264,147.2,15.519,34.548
-8.874,99.01,2019-02-19 17:52:09.001899264,155.0,15.128,34.592
-8.874,99.01,2019-02-19 17:52:09.001899264,163.3,14.664,34.592
-8.874,99.01,2019-02-19 17:52:09.001899264,170.7,13.848,34.568
-8.874,99.01,2019-02-19 17:52:09.001899264,179.8,13.649,34.609
-8.874,99.01,2019-02-19 17:52:09.001899264,190.3,13.117,34.623
-8.874,99.01,2019-02-19 17:52:09.001899264,200.09999,12.656,34.62
-8.874,99.01,2019-02-19 17:52:09.001899264,210.0,12.32,34.625
-8.874,99.01,2019-02-19 17:52:09.001899264,220.59999,11.974,34.646
-8.874,99.01,2019-02-19 17:52:09.001899264,231.8,11.898,34.665
-8.874,99.01,2019-02-19 17:52:09.001899264,243.3,11.836,34.735
-8.874,99.01,2019-02-19 17:52:09.001899264,255.7,11.815,34.789
-8.874,99.01,2019-02-19 17:52:09.001899264,269.30002,11.723,34.821
-8.874,99.01,2019-02-19 17:52:09.001899264,283.7,11.645,34.852
-8.874,99.01,2019-02-19 17:52:09.001899264,297.30002,11.572,34.882
-8.874,99.01,2019-02-19 17:52:09.001899264,313.0,11.233,34.863
-8.874,99.01,2019-02-19 17:52:09.001899264,329.80002,10.958,34.84
-8.874,99.01,2019-02-19 17:52:09.001899264,346.30002,10.833,34.851
-8.874,99.01,2019-02-19 17:52:09.001899264,364.0,10.627,34.85
-8.874,99.01,2019-02-19 17:52:09.001899264,382.7,10.288,34.834
-8.874,99.01,2019-02-19 17:52:09.001899264,402.80002,10.014,34.833
-8.874,99.01,2019-02-19 17:52:09.001899264,422.6,9.662,34.811
-8.874,99.01,2019-02-19 17:52:09.001899264,444.80002,9.43,34.803
-8.874,99.01,2019-02-19 17:52:09.001899264,468.2,9.244,34.797
-8.874,99.01,2019-02-19 17:52:09.001899264,492.1,9.024,34.797
-8.874,99.01,2019-02-19 17:52:09.001899264,516.9,8.722,34.786
-8.874,99.01,2019-02-19 17:52:09.001899264,544.10004,8.475,34.786
-8.874,99.01,2019-02-19 17:52:09.001899264,571.7,8.259,34.782
-8.874,99.01,2019-02-19 17:52:09.001899264,601.0,8.041,34.778
-8.874,99.01,2019-02-19 17:52:09.001899264,631.8,7.814,34.773
-8.874,99.01,2019-02-19 17:52:09.001899264,664.9,7.613,34.777
-8.874,99.01,2019-02-19 17:52:09.001899264,698.7,7.372,34.764
-8.874,99.01,2019-02-19 17:52:09.001899264,734.7,7.133,34.754
-8.874,99.01,2019-02-19 17:52:09.001899264,772.2,6.82,34.735
-8.874,99.01,2019-02-19 17:52:09.001899264,812.0,6.478,34.713
-8.874,99.01,2019-02-19 17:52:09.001899264,854.10004,6.297,34.712
-8.874,99.01,2019-02-19 17:52:09.001899264,897.60004,6.007,34.699
-8.874,99.01,2019-02-19 17:52:09.001899264,944.0,5.823,34.701
-8.874,99.01,2019-02-19 17:52:09.001899264,991.8,5.49,34.69
-8.874,99.01,2019-02-19 17:52:09.001899264,1043.2999,5.171,34.686
-8.874,99.01,2019-02-19 17:52:09.001899264,1096.7999,5.051,34.702
-8.874,99.01,2019-02-19 17:52:09.001899264,1153.0,4.767,34.692
-8.874,99.01,2019-02-19 17:52:09.001899264,1211.8999,4.557,34.69
-8.874,99.01,2019-02-19 17:52:09.001899264,1274.2,4.415,34.702
-8.874,99.01,2019-02-19 17:52:09.001899264,1340.1,4.201,34.711
-8.874,99.01,2019-02-19 17:52:09.001899264,1408.0,4.009,34.724
-8.874,99.01,2019-02-19 17:52:09.001899264,1480.7,3.756,34.737
-8.874,99.01,2019-02-19 17:52:09.001899264,1557.2,3.511,34.74
-8.874,99.01,2019-02-19 17:52:09.001899264,1635.7,3.274,34.744
-8.874,99.01,2019-02-19 17:52:09.001899264,1719.7,3.088,34.746
-8.874,99.01,2019-02-19 17:52:09.001899264,1808.8999,2.902,34.745
-8.874,99.01,2019-02-19 17:52:09.001899264,1834.3999,2.86,34.745
-8.968,99.157,2019-02-08 23:55:54.002547712,4.5,28.892,34.354
-8.968,99.157,2019-02-08 23:55:54.002547712,10.099999,28.901,34.352
-8.968,99.157,2019-02-08 23:55:54.002547712,17.1,28.907,34.353
-8.968,99.157,2019-02-08 23:55:54.002547712,24.300001,28.828,34.351
-8.968,99.157,2019-02-08 23:55:54.002547712,31.400002,28.534,34.342
-8.968,99.157,2019-02-08 23:55:54.002547712,38.3,28.314,34.352
-8.968,99.157,2019-02-08 23:55:54.002547712,45.4,27.384,34.318
-8.968,99.157,2019-02-08 23:55:54.002547712,52.4,25.997,34.343
-8.968,99.157,2019-02-08 23:55:54.002547712,59.4,24.968,34.368
-8.968,99.157,2019-02-08 23:55:54.002547712,66.899994,24.13,34.625
-8.968,99.157,2019-02-08 23:55:54.002547712,75.2,23.587,34.742
-8.968,99.157,2019-02-08 23:55:54.002547712,83.2,23.334,34.83
-8.968,99.157,2019-02-08 23:55:54.002547712,91.2,23.238,34.857
-8.968,99.157,2019-02-08 23:55:54.002547712,99.299995,22.837,34.869
-8.968,99.157,2019-02-08 23:55:54.002547712,107.1,22.507,34.893
-8.968,99.157,2019-02-08 23:55:54.002547712,114.899994,21.801,34.991
-8.968,99.157,2019-02-08 23:55:54.002547712,123.5,20.997,34.894
-8.968,99.157,2019-02-08 23:55:54.002547712,131.3,19.675,34.666
-8.968,99.157,2019-02-08 23:55:54.002547712,139.09999,18.669,34.591
-8.968,99.157,2019-02-08 23:55:54.002547712,147.4,17.568,34.549
-8.968,99.157,2019-02-08 23:55:54.002547712,155.0,15.767,34.552
-8.968,99.157,2019-02-08 23:55:54.002547712,163.2,15.351,34.532
-8.968,99.157,2019-02-08 23:55:54.002547712,171.2,14.785,34.617
-8.968,99.157,2019-02-08 23:55:54.002547712,179.5,13.859,34.613
-8.968,99.157,2019-02-08 23:55:54.002547712,190.09999,13.116,34.624
-8.968,99.157,2019-02-08 23:55:54.002547712,199.7,12.623,34.624
-8.968,99.157,2019-02-08 23:55:54.002547712,209.5,12.203,34.64
-8.968,99.157,2019-02-08 23:55:54.002547712,221.0,11.911,34.663
-8.968,99.157,2019-02-08 23:55:54.002547712,232.09999,12.006,34.75
-8.968,99.157,2019-02-08 23:55:54.002547712,243.9,11.989,34.841
-8.968,99.157,2019-02-08 23:55:54.002547712,255.2,11.744,34.853
-8.968,99.157,2019-02-08 23:55:54.002547712,269.6,11.647,34.867
-8.968,99.157,2019-02-08 23:55:54.002547712,283.40002,11.57,34.891
-8.968,99.157,2019-02-08 23:55:54.002547712,297.6,11.445,34.89
-8.968,99.157,2019-02-08 23:55:54.002547712,313.1,10.967,34.84
-8.968,99.157,2019-02-08 23:55:54.002547712,329.40002,10.669,34.806
-8.968,99.157,2019-02-08 23:55:54.002547712,346.5,10.442,34.811
-8.968,99.157,2019-02-08 23:55:54.002547712,364.0,10.268,34.82
-8.968,99.157,2019-02-08 23:55:54.002547712,382.5,10.149,34.83
-8.968,99.157,2019-02-08 23:55:54.002547712,402.90002,10.004,34.829
-8.968,99.157,2019-02-08 23:55:54.002547712,422.80002,9.732,34.816
-8.968,99.157,2019-02-08 23:55:54.002547712,445.0,9.383,34.796
-8.968,99.157,2019-02-08 23:55:54.002547712,468.1,9.162,34.795
-8.968,99.157,2019-02-08 23:55:54.002547712,491.90002,9.033,34.798
-8.968,99.157,2019-02-08 23:55:54.002547712,516.7,8.77,34.794
-8.968,99.157,2019-02-08 23:55:54.002547712,543.9,8.521,34.789
-8.968,99.157,2019-02-08 23:55:54.002547712,572.0,8.323,34.785
-8.968,99.157,2019-02-08 23:55:54.002547712,600.8,8.12,34.78
-8.968,99.157,2019-02-08 23:55:54.002547712,631.8,7.84,34.775
-8.968,99.157,2019-02-08 23:55:54.002547712,665.10004,7.515,34.758
-8.968,99.157,2019-02-08 23:55:54.002547712,698.9,7.331,34.756
-8.968,99.157,2019-02-08 23:55:54.002547712,734.8,7.074,34.751
-8.968,99.157,2019-02-08 23:55:54.002547712,772.2,6.757,34.732
-8.968,99.157,2019-02-08 23:55:54.002547712,811.7,6.444,34.712
-8.968,99.157,2019-02-08 23:55:54.002547712,853.7,6.225,34.708
-8.968,99.157,2019-02-08 23:55:54.002547712,898.0,5.902,34.694
-8.968,99.157,2019-02-08 23:55:54.002547712,944.0,5.631,34.681
-8.968,99.157,2019-02-08 23:55:54.002547712,992.0,5.442,34.682
-8.968,99.157,2019-02-08 23:55:54.002547712,1042.7999,5.207,34.678
-8.968,99.157,2019-02-08 23:55:54.002547712,1096.8999,5.022,34.686
-8.968,99.157,2019-02-08 23:55:54.002547712,1153.2,4.799,34.693
-8.968,99.157,2019-02-08 23:55:54.002547712,1212.0,4.616,34.703
-8.968,99.157,2019-02-08 23:55:54.002547712,1273.8999,4.482,34.716
-8.968,99.157,2019-02-08 23:55:54.002547712,1340.1,4.197,34.713
-8.968,99.157,2019-02-08 23:55:54.002547712,1407.6,3.96,34.724
-8.968,99.157,2019-02-08 23:55:54.002547712,1481.2,3.855,34.747
-8.968,99.157,2019-02-08 23:55:54.002547712,1557.2,3.592,34.749
-8.968,99.157,2019-02-08 23:55:54.002547712,1635.8999,3.306,34.742
-8.968,99.157,2019-02-08 23:55:54.002547712,1719.6,3.121,34.747
-8.968,99.157,2019-02-08 23:55:54.002547712,1808.7,2.934,34.747
-8.968,99.157,2019-02-08 23:55:54.002547712,1830.6,2.887,34.747
0.866,88.558,2019-02-14 07:23:26.999999232,5.2999997,29.658,34.870583
0.866,88.558,2019-02-14 07:23:26.999999232,10.5,29.595,34.8804
0.866,88.558,2019-02-14 07:23:26.999999232,15.2,29.553,34.899326
0.866,88.558,2019-02-14 07:23:26.999999232,20.7,29.529,34.951015
0.866,88.558,2019-02-14 07:23:26.999999232,23.7,29.525,34.970295
0.866,88.558,2019-02-14 07:23:26.999999232,30.7,29.467,35.04771
0.866,88.558,2019-02-14 07:23:26.999999232,35.2,29.34,35.08322
0.866,88.558,2019-02-14 07:23:26.999999232,40.600002,29.253,35.073692
0.866,88.558,2019-02-14 07:23:26.999999232,45.0,29.037,35.06722
0.866,88.558,2019-02-14 07:23:26.999999232,50.7,28.131,35.12563
0.866,88.558,2019-02-14 07:23:26.999999232,55.5,27.872,35.137077
0.866,88.558,2019-02-14 07:23:26.999999232,60.3,27.511,35.14957
0.866,88.558,2019-02-14 07:23:26.999999232,68.799995,23.226,35.135418
0.866,88.558,2019-02-14 07:23:26.999999232,78.0,20.761,35.046772
0.866,88.558,2019-02-14 07:23:26.999999232,90.6,19.594,35.11527
0.866,88.558,2019-02-14 07:23:26.999999232,100.6,17.342,35.06664
0.866,88.558,2019-02-14 07:23:26.999999232,110.6,15.965,35.07963
0.866,88.558,2019-02-14 07:23:26.999999232,119.7,14.704,35.09777
0.866,88.558,2019-02-14 07:23:26.999999232,130.0,14.562,35.131214
0.866,88.558,2019-02-14 07:23:26.999999232,140.4,14.272,35.12801
0.866,88.558,2019-02-14 07:23:26.999999232,150.59999,14.046,35.129414
0.866,88.558,2019-02-14 07:23:26.999999232,157.09999,13.674,35.12884
0.866,88.558,2019-02-14 07:23:26.999999232,170.5,13.109,35.123497
0.866,88.558,2019-02-14 07:23:26.999999232,180.5,13.021,35.120113
0.866,88.558,2019-02-14 07:23:26.999999232,190.2,12.789,35.105858
0.866,88.558,2019-02-14 07:23:26.999999232,200.5,12.619,35.09954
0.866,88.558,2019-02-14 07:23:26.999999232,210.4,12.535,35.09844
0.866,88.558,2019-02-14 07:23:26.999999232,220.59999,12.471,35.096687
0.866,88.558,2019-02-14 07:23:26.999999232,229.9,12.358,35.094475
0.866,88.558,2019-02-14 07:23:26.999999232,240.5,12.286,35.088547
0.866,88.558,2019-02-14 07:23:26.999999232,250.5,12.203,35.084347
0.866,88.558,2019-02-14 07:23:26.999999232,260.30002,12.171,35.084286
0.866,88.558,2019-02-14 07:23:26.999999232,268.1,12.156,35.083557
0.866,88.558,2019-02-14 07:23:26.999999232,280.40002,12.053,35.08357
0.866,88.558,2019-02-14 07:23:26.999999232,300.1,11.883,35.07691
0.866,88.558,2019-02-14 07:23:26.999999232,320.30002,11.554,35.0629
0.866,88.558,2019-02-14 07:23:26.999999232,340.7,11.241,35.049816
0.866,88.558,2019-02-14 07:23:26.999999232,359.7,11.002,35.048885
0.866,88.558,2019-02-14 07:23:26.999999232,380.7,10.698,35.024677
0.866,88.558,2019-02-14 07:23:26.999999232,400.30002,10.546,35.014587
0.866,88.558,2019-02-14 07:23:26.999999232,420.5,10.435,35.01355
0.866,88.558,2019-02-14 07:23:26.999999232,440.6,10.342,35.017582
0.866,88.558,2019-02-14 07:23:26.999999232,460.7,10.23,35.02158
0.866,88.558,2019-02-14 07:23:26.999999232,480.40002,10.12,35.024452
0.866,88.558,2019-02-14 07:23:26.999999232,500.0,10.076,35.037605
0.866,88.558,2019-02-14 07:23:26.999999232,550.8,9.739,35.03169
0.866,88.558,2019-02-14 07:23:26.999999232,600.0,9.357,35.04067
0.866,88.558,2019-02-14 07:23:26.999999232,650.2,8.98,35.034718
0.866,88.558,2019-02-14 07:23:26.999999232,700.5,8.577,35.027645
0.866,88.558,2019-02-14 07:23:26.999999232,749.8,8.288,35.00672
0.866,88.558,2019-02-14 07:23:26.999999232,800.5,7.949,34.988674
0.866,88.558,2019-02-14 07:23:26.999999232,850.2,7.706,34.98967
0.866,88.558,2019-02-14 07:23:26.999999232,900.4,7.467,34.98063
0.866,88.558,2019-02-14 07:23:26.999999232,950.60004,7.302,34.979782
0.866,88.558,2019-02-14 07:23:26.999999232,1000.4,6.968,34.959763
0.866,88.558,2019-02-14 07:23:26.999999232,1050.3999,6.709,34.948673
0.866,88.558,2019-02-14 07:23:26.999999232,1099.8999,6.577,34.94085
0.866,88.558,2019-02-14 07:23:26.999999232,1150.1,6.252,34.92182
0.866,88.558,2019-02-14 07:23:26.999999232,1200.0,6.017,34.915874
0.866,88.558,2019-02-14 07:23:26.999999232,1250.1,5.732,34.906967
0.866,88.558,2019-02-14 07:23:26.999999232,1300.6,5.366,34.89398
0.866,88.558,2019-02-14 07:23:26.999999232,1350.1,5.032,34.877922
0.866,88.558,2019-02-14 07:23:26.999999232,1400.1,4.792,34.865887
0.866,88.558,2019-02-14 07:23:26.999999232,1449.7999,4.618,34.857845
0.866,88.558,2019-02-14 07:23:26.999999232,1500.2999,4.503,34.85488
0.866,88.558,2019-02-14 07:23:26.999999232,1600.0,4.214,34.84409
0.866,88.558,2019-02-14 07:23:26.999999232,1699.2999,3.523,34.816975
0.866,88.558,2019-02-14 07:23:26.999999232,1800.1,3.231,34.80397
0.866,88.558,2019-02-14 07:23:26.999999232,1900.2,3.005,34.79699
0.866,88.558,2019-02-14 07:23:26.999999232,2001.1,2.768,34.785908
-57.858,139.466,2019-02-10 16:56:34.000004352,4.6227417,5.203,33.817
-57.858,139.466,2019-02-10 16:56:34.000004352,6.522742,5.205,33.82
-57.858,139.466,2019-02-10 16:56:34.000004352,8.522741,5.206,33.821
-57.858,139.466,2019-02-10 16:56:34.000004352,10.522741,5.206,33.822
-57.858,139.466,2019-02-10 16:56:34.000004352,12.522741,5.206,33.822
-57.858,139.466,2019-02-10 16:56:34.000004352,14.522741,5.201,33.821
-57.858,139.466,2019-02-10 16:56:34.000004352,16.522741,5.173,33.822
